Date,City,Time of Day,Temperature (F),Precipitation Inches,Humidity Percentage,Wind Speed MPH,Weather Condition
2/27/2024 6:33:07 PM,Philadelphia,Evening,45.7,0.77,12,1.4,Foggy
2/28/2024 6:33:07 PM,Philadelphia,Evening,51.2,1.93,97,6.8,Windy
2/29/2024 6:33:07 PM,Philadelphia,Evening,36.8,1.44,51,9.3,Sunny
3/1/2024 6:33:07 PM,Philadelphia,Evening,75.1,1.37,18,1.4,Rainy
3/2/2024 6:33:07 PM,Philadelphia,Evening,42.7,0.46,90,11.6,Foggy
3/3/2024 6:33:07 PM,Philadelphia,Evening,48,1.12,68,11.2,Snowy
3/4/2024 6:33:07 PM,Philadelphia,Evening,92.2,0.71,47,19.8,Cloudy
3/5/2024 6:33:07 PM,Philadelphia,Evening,52.9,0.48,51,12.4,Rainy
3/6/2024 6:33:07 PM,Philadelphia,Evening,69.7,1.79,59,8,Sunny
3/7/2024 6:33:07 PM,Philadelphia,Evening,57.8,0.77,23,15.8,Windy
3/8/2024 6:33:07 PM,Philadelphia,Evening,35.2,0.57,54,6.7,Cloudy
3/9/2024 6:33:07 PM,Philadelphia,Evening,55.4,1.86,42,10.7,Foggy
3/10/2024 6:33:07 PM,Philadelphia,Evening,58.6,0.39,29,1.1,Foggy
3/11/2024 6:33:07 PM,Philadelphia,Evening,92.7,1.49,43,6.5,Snowy
3/12/2024 6:33:07 PM,Philadelphia,Evening,52.7,1.31,76,10.6,Snowy
3/13/2024 6:33:07 PM,Philadelphia,Evening,56.5,1.84,93,14,Sunny
3/14/2024 6:33:07 PM,Philadelphia,Evening,84.8,1.66,76,2,Snowy
3/15/2024 6:33:07 PM,Philadelphia,Evening,83.1,1.41,79,15.9,Cloudy
3/16/2024 6:33:07 PM,Philadelphia,Evening,85.9,0.63,48,18,Foggy
3/17/2024 6:33:07 PM,Philadelphia,Evening,96.8,0.99,52,5.6,Snowy
3/18/2024 6:33:07 PM,Philadelphia,Evening,85.7,1.89,48,15.3,Sunny
3/19/2024 6:33:07 PM,Philadelphia,Evening,58.5,0.05,94,3.6,Foggy
3/20/2024 6:33:07 PM,Philadelphia,Evening,87.5,1.59,53,10.5,Snowy
3/21/2024 6:33:07 PM,Philadelphia,Evening,65.6,0.5,10,16,Windy
3/22/2024 6:33:07 PM,Philadelphia,Evening,49.4,0.37,59,7.7,Foggy
3/23/2024 6:33:07 PM,Philadelphia,Evening,51.2,0.46,83,0.5,Cloudy
3/24/2024 6:33:07 PM,Philadelphia,Evening,45.7,0.12,71,10.8,Foggy
3/25/2024 6:33:07 PM,Philadelphia,Evening,40.1,1.98,99,16.9,Foggy
3/26/2024 6:33:07 PM,Philadelphia,Evening,42.9,1.74,12,2.2,Sunny
3/27/2024 6:33:07 PM,Philadelphia,Evening,34.4,1.04,87,0.6,Sunny
3/28/2024 6:33:07 PM,Philadelphia,Evening,92.2,1.43,17,16.2,Windy
3/29/2024 6:33:07 PM,Philadelphia,Evening,95.2,1.11,57,5.3,Sunny
3/30/2024 6:33:07 PM,Philadelphia,Evening,71.1,1.62,50,7.3,Rainy
3/31/2024 6:33:07 PM,Philadelphia,Evening,88.8,1.69,45,1.7,Sunny
4/1/2024 6:33:07 PM,Philadelphia,Evening,42.8,0.47,66,1.9,Foggy
4/2/2024 6:33:07 PM,Philadelphia,Evening,93.1,0.92,94,12.3,Foggy
4/3/2024 6:33:07 PM,Philadelphia,Evening,65.4,1.27,99,11,Snowy
4/4/2024 6:33:07 PM,Philadelphia,Evening,34.7,1.96,87,5.8,Sunny
4/5/2024 6:33:07 PM,Philadelphia,Evening,39.9,1.37,52,9.1,Cloudy
4/6/2024 6:33:07 PM,Philadelphia,Evening,51.6,1.8,37,7.8,Sunny
4/7/2024 6:33:07 PM,Philadelphia,Evening,33,1.69,94,13.9,Cloudy
4/8/2024 6:33:07 PM,Philadelphia,Evening,51.7,1.16,68,17.2,Foggy
4/9/2024 6:33:07 PM,Philadelphia,Evening,34.2,1.79,38,15.3,Windy
4/10/2024 6:33:07 PM,Philadelphia,Evening,46.5,0.75,47,0.1,Rainy
4/11/2024 6:33:07 PM,Philadelphia,Evening,48.6,0.76,43,2,Snowy
4/12/2024 6:33:07 PM,Philadelphia,Evening,99.6,1.56,74,8.6,Rainy
4/13/2024 6:33:07 PM,Philadelphia,Evening,46.5,0.27,29,17,Rainy
4/14/2024 6:33:07 PM,Philadelphia,Evening,46.7,0.61,35,4.7,Windy
4/15/2024 6:33:07 PM,Philadelphia,Evening,78.1,1.22,36,17.6,Sunny
4/16/2024 6:33:07 PM,Philadelphia,Evening,90.2,0.84,32,2.2,Foggy
4/17/2024 6:33:07 PM,Philadelphia,Evening,57.1,1.88,80,1.5,Rainy
4/18/2024 6:33:07 PM,Philadelphia,Evening,91.3,1.92,31,18.3,Snowy
4/19/2024 6:33:07 PM,Philadelphia,Evening,53.8,1.01,56,3.2,Cloudy
4/20/2024 6:33:07 PM,Philadelphia,Evening,43.8,1.08,77,9.3,Foggy
4/21/2024 6:33:07 PM,Philadelphia,Evening,53.1,1.45,76,6.5,Foggy
4/22/2024 6:33:07 PM,Philadelphia,Evening,72.7,0.91,75,3,Windy
4/23/2024 6:33:07 PM,Philadelphia,Evening,55.7,0.38,78,12.6,Windy
4/24/2024 6:33:07 PM,Philadelphia,Evening,77.1,1.49,91,19.3,Rainy
4/25/2024 6:33:07 PM,Philadelphia,Evening,46.6,1.48,24,13.2,Foggy
4/26/2024 6:33:07 PM,Philadelphia,Evening,79.1,0.49,53,7.1,Foggy
4/27/2024 6:33:07 PM,Philadelphia,Evening,54.3,1.67,60,14.2,Sunny
4/28/2024 6:33:07 PM,Philadelphia,Evening,61.9,1.23,74,2.9,Rainy
4/29/2024 6:33:07 PM,Philadelphia,Evening,69,0.47,95,11.6,Cloudy
4/30/2024 6:33:07 PM,Philadelphia,Evening,78,1.3,34,9.4,Rainy
5/1/2024 6:33:07 PM,Philadelphia,Evening,46.7,0.47,70,7.2,Foggy
5/2/2024 6:33:07 PM,Philadelphia,Evening,88.5,0.53,26,14.8,Sunny
5/3/2024 6:33:07 PM,Philadelphia,Evening,80.5,1.7,61,2.4,Windy
5/4/2024 6:33:07 PM,Philadelphia,Evening,46.4,1.86,67,10.7,Snowy
5/5/2024 6:33:07 PM,Philadelphia,Evening,98.2,0.51,90,17.1,Windy
5/6/2024 6:33:07 PM,Philadelphia,Evening,76.5,1.86,66,4,Sunny
5/7/2024 6:33:07 PM,Philadelphia,Evening,61.7,0.48,47,5.3,Windy
5/8/2024 6:33:07 PM,Philadelphia,Evening,41,0.23,78,13.2,Foggy
5/9/2024 6:33:07 PM,Philadelphia,Evening,67.3,0.12,46,15.5,Rainy
5/10/2024 6:33:07 PM,Philadelphia,Evening,41.5,0.48,84,5.7,Rainy
5/11/2024 6:33:07 PM,Philadelphia,Evening,60.1,0.77,85,7.2,Rainy
4/12/2023 6:33:07 PM,Philadelphia,Night,58.6,1.86,43,14.8,Rainy
4/13/2023 6:33:07 PM,Philadelphia,Night,80.4,0.48,44,5.7,Sunny
4/14/2023 6:33:07 PM,Philadelphia,Night,43.5,0.73,69,13.3,Cloudy
4/15/2023 6:33:07 PM,Philadelphia,Night,87.5,1.47,48,3.2,Rainy
4/16/2023 6:33:07 PM,Philadelphia,Night,52.8,0.6,55,8.2,Windy
4/17/2023 6:33:07 PM,Philadelphia,Night,61.1,1.37,25,13.8,Sunny
4/18/2023 6:33:07 PM,Philadelphia,Night,84.1,0.86,97,9.2,Foggy
4/19/2023 6:33:07 PM,Philadelphia,Night,73.8,0.39,40,0.4,Sunny
4/20/2023 6:33:07 PM,Philadelphia,Night,51.6,1.47,23,8.1,Snowy
4/21/2023 6:33:07 PM,Philadelphia,Night,57,0.05,56,5.8,Rainy
4/22/2023 6:33:07 PM,Philadelphia,Night,51.4,0.58,41,2,Windy
4/23/2023 6:33:07 PM,Philadelphia,Night,71.6,0.71,86,0.2,Cloudy
4/24/2023 6:33:07 PM,Philadelphia,Night,53.3,0.92,26,0.9,Cloudy
4/25/2023 6:33:07 PM,Philadelphia,Night,80.8,1.36,65,19,Foggy
4/26/2023 6:33:07 PM,Philadelphia,Night,70.6,0.92,45,15,Windy
4/27/2023 6:33:07 PM,Philadelphia,Night,40.2,1.19,51,18.8,Sunny
4/28/2023 6:33:07 PM,Philadelphia,Night,51.7,1.19,91,2.3,Windy
4/29/2023 6:33:07 PM,Philadelphia,Night,45.5,0.75,28,11.4,Snowy
4/30/2023 6:33:07 PM,Philadelphia,Night,57.3,1.87,16,1.7,Sunny
5/1/2023 6:33:07 PM,Philadelphia,Night,66.1,1.91,64,0.5,Foggy
5/2/2023 6:33:07 PM,Philadelphia,Night,65.5,1.16,39,9.3,Snowy
5/3/2023 6:33:07 PM,Philadelphia,Night,82.8,0.14,85,12.9,Cloudy
5/4/2023 6:33:07 PM,Philadelphia,Night,43.2,0.98,84,1.3,Foggy
5/5/2023 6:33:07 PM,Philadelphia,Night,96.3,0.37,38,7.3,Rainy
5/6/2023 6:33:07 PM,Philadelphia,Night,54,0.97,76,1.8,Snowy
5/7/2023 6:33:07 PM,Philadelphia,Night,51,0.38,43,7.2,Windy
5/8/2023 6:33:07 PM,Philadelphia,Night,78,1.41,43,9.4,Rainy
5/9/2023 6:33:07 PM,Philadelphia,Night,86.4,0.16,95,6.8,Cloudy
5/10/2023 6:33:07 PM,Philadelphia,Night,56.5,1.91,11,11.5,Windy
5/11/2023 6:33:07 PM,Philadelphia,Night,82.3,0.39,36,11.7,Snowy
5/12/2023 6:33:07 PM,Philadelphia,Night,91.9,1.32,56,6.7,Windy
5/13/2023 6:33:07 PM,Philadelphia,Night,83.7,1.83,66,7.8,Rainy
5/14/2023 6:33:07 PM,Philadelphia,Night,32.4,0.5,26,8.8,Windy
5/15/2023 6:33:07 PM,Philadelphia,Night,87.9,1.87,35,7.5,Snowy
5/16/2023 6:33:07 PM,Philadelphia,Night,84.2,0.78,19,15.2,Sunny
5/17/2023 6:33:07 PM,Philadelphia,Night,76.9,1.92,48,2.8,Foggy
5/18/2023 6:33:07 PM,Philadelphia,Night,83.2,1.94,18,17.1,Cloudy
5/19/2023 6:33:07 PM,Philadelphia,Night,98.6,0.38,34,6.6,Cloudy
5/20/2023 6:33:07 PM,Philadelphia,Night,60.2,1.66,29,14.5,Rainy
5/21/2023 6:33:07 PM,Philadelphia,Night,34.7,0.39,24,17.7,Windy
5/22/2023 6:33:07 PM,Philadelphia,Night,62.3,0.45,20,17.7,Windy
5/23/2023 6:33:07 PM,Philadelphia,Night,33.3,0.17,25,9,Snowy
5/24/2023 6:33:07 PM,Philadelphia,Night,50.6,0.31,31,5.1,Cloudy
5/25/2023 6:33:07 PM,Philadelphia,Night,71.1,1.26,71,12.1,Cloudy
5/26/2023 6:33:07 PM,Philadelphia,Night,51.7,0.9,33,3.7,Rainy
5/27/2023 6:33:07 PM,Philadelphia,Night,78,1.58,97,15.8,Cloudy
5/28/2023 6:33:07 PM,Philadelphia,Night,87.5,0.66,45,14.2,Snowy
5/29/2023 6:33:07 PM,Philadelphia,Night,59.4,1.94,27,15.9,Snowy
5/30/2023 6:33:07 PM,Philadelphia,Night,93,0.1,29,8.7,Foggy
5/31/2023 6:33:07 PM,Philadelphia,Night,35.6,0.13,17,11.1,Foggy
6/1/2023 6:33:07 PM,Philadelphia,Night,88.8,1.4,24,2.1,Cloudy
6/2/2023 6:33:07 PM,Philadelphia,Night,88,1.78,86,13.8,Rainy
6/3/2023 6:33:07 PM,Philadelphia,Night,52.5,1.59,87,9.7,Snowy
6/4/2023 6:33:07 PM,Philadelphia,Night,50.9,0.98,56,10.2,Foggy
6/5/2023 6:33:07 PM,Philadelphia,Night,51.4,0.54,97,16.9,Rainy
6/6/2023 6:33:07 PM,Philadelphia,Night,86.8,0.03,33,15.4,Windy
6/7/2023 6:33:07 PM,Philadelphia,Night,88.2,1.02,56,10.7,Cloudy
6/8/2023 6:33:07 PM,Philadelphia,Night,53.1,0.95,27,7.1,Windy
6/9/2023 6:33:07 PM,Philadelphia,Night,71.5,0.69,41,8.9,Windy
6/10/2023 6:33:07 PM,Philadelphia,Night,39.7,1.16,93,7,Cloudy
6/11/2023 6:33:07 PM,Philadelphia,Night,62.8,1.46,51,3,Windy
6/12/2023 6:33:07 PM,Philadelphia,Night,99.9,1.4,46,12.9,Cloudy
6/13/2023 6:33:07 PM,Philadelphia,Night,41.1,0.53,42,13.8,Foggy
6/14/2023 6:33:07 PM,Philadelphia,Night,96.3,1.17,10,19.4,Rainy
6/15/2023 6:33:07 PM,Philadelphia,Night,87.7,0.3,36,9.1,Windy
6/16/2023 6:33:07 PM,Philadelphia,Night,98.1,0.24,26,19.9,Windy
6/17/2023 6:33:07 PM,Philadelphia,Night,42.6,1.57,55,3.7,Snowy
6/18/2023 6:33:07 PM,Philadelphia,Night,44.9,1.39,88,13.1,Windy
6/19/2023 6:33:07 PM,Philadelphia,Night,31.2,1.54,87,19.9,Sunny
6/20/2023 6:33:07 PM,Philadelphia,Night,80.7,0.3,43,12.8,Foggy
6/21/2023 6:33:07 PM,Philadelphia,Night,75.1,1.83,12,9,Windy
6/22/2023 6:33:07 PM,Philadelphia,Night,42.5,0.27,65,10.3,Windy
6/23/2023 6:33:07 PM,Philadelphia,Night,85.4,1.74,21,16.9,Snowy
6/24/2023 6:33:07 PM,Philadelphia,Night,50.9,0.7,35,18.8,Sunny
6/25/2023 6:33:07 PM,Philadelphia,Night,39.4,0.21,33,9.1,Rainy
6/26/2023 6:33:07 PM,Philadelphia,Night,59.6,0.57,69,15.4,Cloudy
6/27/2023 6:33:07 PM,Philadelphia,Night,36.4,0.36,67,18.7,Windy
6/28/2023 6:33:07 PM,Philadelphia,Night,48.4,0.98,72,5.6,Rainy
6/29/2023 6:33:07 PM,Philadelphia,Night,56,1.9,17,9.9,Foggy
6/30/2023 6:33:07 PM,Philadelphia,Night,89.6,0.66,85,19.9,Rainy
7/1/2023 6:33:07 PM,Philadelphia,Night,85.5,1.22,82,7.1,Cloudy
7/2/2023 6:33:07 PM,Philadelphia,Night,61,1.78,35,12.4,Cloudy
7/3/2023 6:33:07 PM,Philadelphia,Night,80.7,1.26,67,13.1,Rainy
7/4/2023 6:33:07 PM,Philadelphia,Night,69.8,0.72,47,3.1,Sunny
7/5/2023 6:33:07 PM,Philadelphia,Night,53.9,1.98,58,16.1,Snowy
7/6/2023 6:33:07 PM,Philadelphia,Night,80.8,0.37,52,8.3,Rainy
7/7/2023 6:33:07 PM,Philadelphia,Night,77.8,1.05,68,10,Foggy
7/8/2023 6:33:07 PM,Philadelphia,Night,73.3,1.59,92,12.9,Foggy
7/9/2023 6:33:07 PM,Philadelphia,Night,73.3,0,30,8.2,Cloudy
7/10/2023 6:33:07 PM,Philadelphia,Night,77.8,1.4,22,6.5,Snowy
7/11/2023 6:33:07 PM,Philadelphia,Night,56.9,0.53,12,10.9,Cloudy
7/12/2023 6:33:07 PM,Philadelphia,Night,90.8,0.34,98,6.9,Rainy
7/13/2023 6:33:07 PM,Philadelphia,Night,41.4,0.55,41,8.7,Snowy
7/14/2023 6:33:07 PM,Philadelphia,Night,91.9,1.93,30,2.2,Cloudy
7/15/2023 6:33:07 PM,Philadelphia,Night,54,1.78,23,16.9,Cloudy
7/16/2023 6:33:07 PM,Philadelphia,Night,38.8,0.43,17,8.2,Foggy
7/17/2023 6:33:07 PM,Philadelphia,Night,72,0.23,16,1.7,Sunny
7/18/2023 6:33:07 PM,Philadelphia,Night,56.3,0.73,92,15.8,Cloudy
7/19/2023 6:33:07 PM,Philadelphia,Night,87.1,1.18,68,0.4,Windy
7/20/2023 6:33:07 PM,Philadelphia,Night,60.2,1.73,11,12,Rainy
7/21/2023 6:33:07 PM,Philadelphia,Night,76.8,1.93,78,14.1,Windy
7/22/2023 6:33:07 PM,Philadelphia,Night,51.6,1.5,53,3.8,Rainy
7/23/2023 6:33:07 PM,Philadelphia,Night,44.7,1.2,75,2.6,Sunny
7/24/2023 6:33:07 PM,Philadelphia,Night,57.2,0.28,27,2.3,Rainy
7/25/2023 6:33:07 PM,Philadelphia,Night,72.5,0.15,88,19.9,Sunny
7/26/2023 6:33:07 PM,Philadelphia,Night,76,1.19,25,15.1,Foggy
7/27/2023 6:33:07 PM,Philadelphia,Night,70.5,1.08,21,6.3,Foggy
7/28/2023 6:33:07 PM,Philadelphia,Night,99.2,1.69,69,6.7,Snowy
7/29/2023 6:33:07 PM,Philadelphia,Night,78.4,0.65,95,13,Windy
7/30/2023 6:33:07 PM,Philadelphia,Night,95.2,0.08,63,9.2,Foggy
7/31/2023 6:33:07 PM,Philadelphia,Night,38.3,0.85,49,5.4,Windy
8/1/2023 6:33:07 PM,Philadelphia,Night,34.3,1.94,52,1.1,Sunny
8/2/2023 6:33:07 PM,Philadelphia,Night,51.8,1.59,31,15.7,Windy
8/3/2023 6:33:07 PM,Philadelphia,Night,39.6,0.07,13,17.8,Windy
8/4/2023 6:33:07 PM,Philadelphia,Night,66.8,1.75,85,4.1,Sunny
8/5/2023 6:33:07 PM,Philadelphia,Night,66.3,0.94,30,1.3,Sunny
8/6/2023 6:33:07 PM,Philadelphia,Night,70.3,0.73,32,2.4,Cloudy
8/7/2023 6:33:07 PM,Philadelphia,Night,82.2,0.69,51,8.3,Windy
8/8/2023 6:33:07 PM,Philadelphia,Night,98,1.19,50,6,Windy
8/9/2023 6:33:07 PM,Philadelphia,Night,91.5,1.06,25,1.5,Snowy
8/10/2023 6:33:07 PM,Philadelphia,Night,38.3,1.31,45,9.1,Windy
8/11/2023 6:33:07 PM,Philadelphia,Night,53.7,1.15,26,4.1,Sunny
8/12/2023 6:33:07 PM,Philadelphia,Night,47.9,0.29,63,1.3,Rainy
8/13/2023 6:33:07 PM,Philadelphia,Night,42.4,0.51,91,13.2,Cloudy
8/14/2023 6:33:07 PM,Philadelphia,Night,68.1,1.68,16,11.5,Sunny
8/15/2023 6:33:07 PM,Philadelphia,Night,68.7,1.33,50,16.5,Rainy
8/16/2023 6:33:07 PM,Philadelphia,Night,45.9,0.9,71,6,Foggy
8/17/2023 6:33:07 PM,Philadelphia,Night,79.8,0.37,93,2.7,Foggy
8/18/2023 6:33:07 PM,Philadelphia,Night,81.3,0.02,66,7.2,Windy
8/19/2023 6:33:07 PM,Philadelphia,Night,31.5,0.62,42,15.6,Sunny
8/20/2023 6:33:07 PM,Philadelphia,Night,57.7,0.11,35,4.8,Windy
8/21/2023 6:33:07 PM,Philadelphia,Night,92.3,0.96,97,5.1,Snowy
8/22/2023 6:33:07 PM,Philadelphia,Night,66.4,1.64,33,3,Snowy
8/23/2023 6:33:07 PM,Philadelphia,Night,54.3,0.57,40,19.7,Cloudy
8/24/2023 6:33:07 PM,Philadelphia,Night,47.8,1.7,36,19.3,Rainy
8/25/2023 6:33:07 PM,Philadelphia,Night,47,1.41,58,13.2,Sunny
8/26/2023 6:33:07 PM,Philadelphia,Night,37,0.25,82,4.3,Cloudy
8/27/2023 6:33:07 PM,Philadelphia,Night,87.2,1.29,75,15.3,Windy
8/28/2023 6:33:07 PM,Philadelphia,Night,36.1,0.3,79,11.7,Sunny
8/29/2023 6:33:07 PM,Philadelphia,Night,50.5,1.31,40,15,Sunny
8/30/2023 6:33:07 PM,Philadelphia,Night,33.2,0.29,34,17.2,Windy
8/31/2023 6:33:07 PM,Philadelphia,Night,84.7,0.79,25,6.4,Cloudy
9/1/2023 6:33:07 PM,Philadelphia,Night,32.7,1.13,15,18.3,Cloudy
9/2/2023 6:33:07 PM,Philadelphia,Night,51.6,0.1,96,18,Snowy
9/3/2023 6:33:07 PM,Philadelphia,Night,70.1,0.31,78,10.9,Sunny
9/4/2023 6:33:07 PM,Philadelphia,Night,58.7,0.64,26,13.7,Cloudy
9/5/2023 6:33:07 PM,Philadelphia,Night,49.8,0.92,18,8.2,Sunny
9/6/2023 6:33:07 PM,Philadelphia,Night,49.3,1.72,99,13.1,Snowy
9/7/2023 6:33:07 PM,Philadelphia,Night,85.8,0.37,71,11,Rainy
9/8/2023 6:33:07 PM,Philadelphia,Night,98.2,0.69,22,6.5,Rainy
9/9/2023 6:33:07 PM,Philadelphia,Night,54.4,0.95,16,6.5,Snowy
9/10/2023 6:33:07 PM,Philadelphia,Night,32.7,0.59,27,13,Foggy
9/11/2023 6:33:07 PM,Philadelphia,Night,32.6,1.25,54,19.1,Sunny
9/12/2023 6:33:07 PM,Philadelphia,Night,83.1,0.51,33,4,Cloudy
9/13/2023 6:33:07 PM,Philadelphia,Night,68.7,1.54,64,7.9,Cloudy
9/14/2023 6:33:07 PM,Philadelphia,Night,84.9,1.01,41,16.1,Foggy
9/15/2023 6:33:07 PM,Philadelphia,Night,78.8,0.17,16,2.5,Foggy
9/16/2023 6:33:07 PM,Philadelphia,Night,93.5,1.25,29,19.9,Windy
9/17/2023 6:33:07 PM,Philadelphia,Night,92,1.14,28,13.6,Foggy
9/18/2023 6:33:07 PM,Philadelphia,Night,85.2,0.68,71,18.2,Cloudy
9/19/2023 6:33:07 PM,Philadelphia,Night,63.3,0.02,23,16.8,Sunny
9/20/2023 6:33:07 PM,Philadelphia,Night,51.6,0.4,41,15.5,Sunny
9/21/2023 6:33:07 PM,Philadelphia,Night,65.5,0.81,18,0.7,Snowy
9/22/2023 6:33:07 PM,Philadelphia,Night,65.1,0.4,58,8.1,Windy
9/23/2023 6:33:07 PM,Philadelphia,Night,72.7,1.15,99,4,Cloudy
9/24/2023 6:33:07 PM,Philadelphia,Night,43,1.42,93,17.4,Sunny
9/25/2023 6:33:07 PM,Philadelphia,Night,75.9,1.71,25,13.6,Sunny
9/26/2023 6:33:07 PM,Philadelphia,Night,62,1.29,33,2.1,Rainy
9/27/2023 6:33:07 PM,Philadelphia,Night,73.4,1.38,39,7.2,Sunny
9/28/2023 6:33:07 PM,Philadelphia,Night,46.8,1.22,17,1.4,Foggy
9/29/2023 6:33:07 PM,Philadelphia,Night,60.4,1.97,99,14.8,Windy
9/30/2023 6:33:07 PM,Philadelphia,Night,44.7,0.52,88,8.4,Cloudy
10/1/2023 6:33:07 PM,Philadelphia,Night,91.3,0.53,19,4.7,Rainy
10/2/2023 6:33:07 PM,Philadelphia,Night,64.2,0.25,45,10.4,Sunny
10/3/2023 6:33:07 PM,Philadelphia,Night,45.7,0.97,33,0.8,Windy
10/4/2023 6:33:07 PM,Philadelphia,Night,32.9,0.19,17,5.1,Snowy
10/5/2023 6:33:07 PM,Philadelphia,Night,77.3,0.54,10,3.5,Cloudy
10/6/2023 6:33:07 PM,Philadelphia,Night,45,0.97,83,18.6,Snowy
10/7/2023 6:33:07 PM,Philadelphia,Night,99.3,1.92,96,7.5,Windy
10/8/2023 6:33:07 PM,Philadelphia,Night,67.4,1.93,83,11.7,Snowy
10/9/2023 6:33:07 PM,Philadelphia,Night,50.2,1.49,42,10.1,Foggy
10/10/2023 6:33:07 PM,Philadelphia,Night,76,0.78,40,13.2,Cloudy
10/11/2023 6:33:07 PM,Philadelphia,Night,49.3,1.73,86,5.6,Windy
10/12/2023 6:33:07 PM,Philadelphia,Night,87.4,1.75,71,2.4,Sunny
10/13/2023 6:33:07 PM,Philadelphia,Night,51.6,1.82,44,1.6,Snowy
10/14/2023 6:33:07 PM,Philadelphia,Night,99.2,1.28,53,3.9,Rainy
10/15/2023 6:33:07 PM,Philadelphia,Night,72.4,0.4,56,9.7,Snowy
10/16/2023 6:33:07 PM,Philadelphia,Night,89.1,0.18,41,4.7,Windy
10/17/2023 6:33:07 PM,Philadelphia,Night,35.1,1.83,72,8.7,Rainy
10/18/2023 6:33:07 PM,Philadelphia,Night,54.4,0.11,31,0.6,Windy
10/19/2023 6:33:07 PM,Philadelphia,Night,81.6,0.59,16,12.6,Windy
10/20/2023 6:33:07 PM,Philadelphia,Night,75.9,0.97,15,17.6,Rainy
10/21/2023 6:33:07 PM,Philadelphia,Night,43.6,0.04,50,1,Windy
10/22/2023 6:33:07 PM,Philadelphia,Night,54.9,1.81,89,4.4,Rainy
10/23/2023 6:33:07 PM,Philadelphia,Night,48.4,0.57,21,6.4,Sunny
10/24/2023 6:33:07 PM,Philadelphia,Night,72.9,0.06,82,5.7,Windy
10/25/2023 6:33:07 PM,Philadelphia,Night,54.1,1.99,49,0.8,Sunny
10/26/2023 6:33:07 PM,Philadelphia,Night,51.6,0.62,78,2.1,Cloudy
10/27/2023 6:33:07 PM,Philadelphia,Night,44.5,1.75,67,18.2,Snowy
10/28/2023 6:33:07 PM,Philadelphia,Night,58.6,0.91,12,14.2,Sunny
10/29/2023 6:33:07 PM,Philadelphia,Night,43.7,1.33,52,19.2,Snowy
10/30/2023 6:33:07 PM,Philadelphia,Night,97.4,0.48,83,8.8,Rainy
10/31/2023 6:33:07 PM,Philadelphia,Night,40.8,1.01,17,17.6,Cloudy
11/1/2023 6:33:07 PM,Philadelphia,Night,93.9,0.52,82,16.3,Rainy
11/2/2023 6:33:07 PM,Philadelphia,Night,60,1.9,22,17.5,Windy
11/3/2023 6:33:07 PM,Philadelphia,Night,56.5,0.12,65,0.8,Foggy
11/4/2023 6:33:07 PM,Philadelphia,Night,46.2,0.55,28,13.1,Snowy
11/5/2023 6:33:07 PM,Philadelphia,Night,74.5,1.79,32,11.3,Foggy
11/6/2023 6:33:07 PM,Philadelphia,Night,78,0.96,52,10.9,Rainy
11/7/2023 6:33:07 PM,Philadelphia,Night,62.7,1.2,33,10.1,Snowy
11/8/2023 6:33:07 PM,Philadelphia,Night,33.9,1.3,12,15.9,Windy
11/9/2023 6:33:07 PM,Philadelphia,Night,94.3,0.14,96,19.4,Foggy
11/10/2023 6:33:07 PM,Philadelphia,Night,98.6,0.04,23,16.6,Windy
11/11/2023 6:33:07 PM,Philadelphia,Night,60.2,1.88,92,17.4,Foggy
11/12/2023 6:33:07 PM,Philadelphia,Night,73,0.54,42,9.7,Snowy
11/13/2023 6:33:07 PM,Philadelphia,Night,61.5,0.76,96,13.8,Cloudy
11/14/2023 6:33:07 PM,Philadelphia,Night,52.5,1.36,36,8.3,Snowy
11/15/2023 6:33:07 PM,Philadelphia,Night,35.4,0.47,21,7.2,Snowy
11/16/2023 6:33:07 PM,Philadelphia,Night,61.9,1.47,55,17.9,Rainy
11/17/2023 6:33:07 PM,Philadelphia,Night,87.3,0.92,80,18.1,Snowy
11/18/2023 6:33:07 PM,Philadelphia,Night,31.2,1.71,55,13.6,Cloudy
11/19/2023 6:33:07 PM,Philadelphia,Night,70.7,0.56,91,16.8,Cloudy
11/20/2023 6:33:07 PM,Philadelphia,Night,91.7,0.41,25,7.2,Foggy
11/21/2023 6:33:07 PM,Philadelphia,Night,45.2,1.66,67,8.7,Snowy
11/22/2023 6:33:07 PM,Philadelphia,Night,42.8,0.65,23,16.4,Sunny
11/23/2023 6:33:07 PM,Philadelphia,Night,84.1,0.82,94,8,Foggy
11/24/2023 6:33:07 PM,Philadelphia,Night,47.9,1.59,52,0.8,Foggy
11/25/2023 6:33:07 PM,Philadelphia,Night,43.4,1.27,34,7.1,Snowy
11/26/2023 6:33:07 PM,Philadelphia,Night,56.5,0.88,24,8,Rainy
11/27/2023 6:33:07 PM,Philadelphia,Night,57.5,0.5,83,3.1,Sunny
11/28/2023 6:33:07 PM,Philadelphia,Night,91.2,1.53,39,6.9,Windy
11/29/2023 6:33:07 PM,Philadelphia,Night,73.3,0.36,53,18.7,Windy
11/30/2023 6:33:07 PM,Philadelphia,Night,58.4,1.86,18,17.2,Sunny
12/1/2023 6:33:07 PM,Philadelphia,Night,67.4,0.3,91,8.9,Foggy
12/2/2023 6:33:07 PM,Philadelphia,Night,96.8,1.61,20,14.2,Snowy
12/3/2023 6:33:07 PM,Philadelphia,Night,37.9,0.85,75,3,Windy
